NMJCounting,Muscle,Fenotype,Genotype,Maturity,Bounds0Red,Bounds1Red,Bounds2Red,CCDistRed,CCSize0Red,CCSize1Red,CCSize2Red,CCRed,FragmentationRed,Compactness0Red,Compactness1Red,MeanIntensityRed,ShapeFactor0Red,ShapeFactor1Red,ShapeFactor2Red,SkeletonLengthRed,SurfaceVolumeRatio0Red,SurfaceVolumeRatio1Red,Surface0Red,Surface1Red,Surface2Red,Surface3Red,SurfaceDil0Red,SurfaceDil1Red,Volume0Red,Volume1Red,Bounds0Gr,Bounds1Gr,Bounds2Gr,CCDistGr,CCSize0Gr,CCSize1Gr,CCSize2Gr,CCGr,Compactness0Gr,Compactness1Gr,FragmentationGr,ShapeFactor0Gr,ShapeFactor1Gr,ShapeFactor2Gr,SkeletonLengthGr,SurfaceVolumeRatio0Gr,SurfaceVolumeRatio1Gr,Surface0Gr,Surface1Gr,Surface2Gr,Surface3Gr,SurfaceDil0Gr,SurfaceDil1Gr,Volume0Gr,Volume1Gr,IoUGr,ComDist,Coverage,HausDist,NIntersection,NUnion
Degenerating,1,0,0,2,52,65,4,10.795,24,3777,1900.5,2,0.5,115.67,57.373,0.557,1.586,-0.997,0.345,402,1.521,0.953,3623,-1540.942,5782,-15497.02,5782,3623,3801,960.513,50,57,3,11.023,7,381,171.833,6,187.476,32.109,0.833333333,2.205,-0.875,0.479,422,3.242,1,1031,-851.516,3343,-8994.323,3343,1031,1031,260.534,0.421,1.376,27.1244637,0,1031,2370
Degenerating,0,1,2,1,21,52,7,0,1794,1794,1794,1,0,50.494,28.98,0.552,2.91,-1.685,0.632,106,1.124,0.776,1393,705.197,2017,5011.889,2017,1393,1794,463.457,11,48,5,10.183,1,299,52,6,104.104,17.664,0.833,3.356,-1.34,0.729,120,3.263,1,312,301.917,1018,2583.553,1018,312,312,80.601,0.345,4.43,17.39125744,0,312,905
Degenerating,0,1,2,1,24,56,7,12.976,28,1983,1005.5,2,0.5,53.142,27.684,0.679,3.007,-1.691,0.653,100,1.12,0.725,1458,794.281,2252,5588.9,2252,1458,2011,519.517,22,53,5,10.671,2,637,161,4,87.16,24.613,0.75,2.927,-1.309,0.636,132,2.276,0.98,631,482.375,1466,3672.928,1466,631,644,166.369,0.492,2.197,32.02378363,0,644,1308
Healthy,1,0,0,0,73,64,3,0,2306,2306,2306,1,0,176.641,47.865,0.649,1.695,0.803,0.368,808,2.383,0.998,2291,4838,4178,4850,5495,2301,2306,582.726,70,60,2,12.214,1,800,80.692,13,214.028,32.388,0.923076923,2.19,0.828,0.476,478,3.521,1,1049,2774,2372,2816,3694,1049,1049,265.082,0.615,0.965,45.49,7.071,1049,1707
Healthy,1,0,0,0,69,35,2,0,1783,1783,1783,1,0,120.337,42.226,0.611,1.845,0.988,0.401,480,2.01,1,1773,3310,2729,3310,3584,1783,1783,450.564,67,32,2,9.545,1,920,156,6,145.58,30.594,0.833333333,2.284,1.006,0.496,380,2.829,1,932,2116,1751,2188,2648,936,936,236.527,0.76,1.067,52.496,6,936,1231
Healthy,1,1,3,0,37,56,2,7.039,1,1100,367.333,3,0.667,145.618,33.196,0.558,2.154,0.958,0.468,364,2.68,1,1102,2478,2143,2502,2953,1102,1102,278.475,34,49,1,9.076,1,166,33.7,10,152.121,18.358,0.9,3.197,1.171,0.695,176,4.095,1,337,920,838,980,1380,337,337,85.16,0.544,1.618,30.58084209,8.602,337,620
Healthy,1,0,0,0,49,58,5,0,2354,2354,2354,1,0,153.403,48.487,0.628,1.683,0.824,0.366,608,2.154,1,2339,4776,3924,4776,5071,2353,2354,594.856,47,57,4,10.049,1,400,37.5,16,248.393,24.495,0.9375,2.638,0.855,0.573,388,4.685,1,600,1852,1611,1906,2811,600,600,151.62,0.402,1.171,25.48852159,7.616,600,1492
Healthy,1,0,0,0,54,62,2,12.362,1,2042,681.667,3,0.667,191.569,44.89,0.56,1.784,0.779,0.388,812,2.618,0.995,2010,4604,3919,4634,5354,2035,2045,516.771,42,60,2,10.174,1,243,50.7,10,196.904,22.517,0.9,2.79,0.96,0.606,308,4.245,1,507,1474,1247,1504,2152,507,507,128.119,0.424,3.457,24.792,16,507,1197
Healthy,1,1,3,1,49,31,4,0,1721,1721,1721,1,0,79.311,36.77,0.641,2.198,1.234,0.001,258,1.54,0.923,1454,2590,1939,2596,2651,1588,1721,434.897,46,29,4,8.516,22,1060,541,2,99.561,31.851,0.5,2.378,1.138,0.001,280,2.092,0.979,986,2060,1508,2078,2264,1059,1082,273.421,0.84,0.425,62.87028883,5.385,1082,1288
Healthy,1,0,0,1,53,29,3,0,2075,2075,2075,1,0,65.223,38.971,0.526,2.146,-1.449,0.466,222,1.27,0.901,1870,-741.863,2636,-7019.174,2636,1870,2075,524.352,52,27,3,0,1388,1388,1388,1,92.282,35.657,0,2.26,-1.168,0.491,310,1.831,0.971,1348,-846.241,2541,-6634.66,2541,1348,1388,350.748,0.87,0.55,66.89170633,0,1388,1595
Healthy,1,1,3,0,72,37,6,0,2345,2345,2345,1,0,112.034,44.937,0.639,1.884,1.003,0.409,404,1.749,0.951,2085,3914,3064,3920,4102,2231,2345,592.582,69,36,5,10.183,1,766,122.273,11,158.125,36.144,0.909090909,2.094,0.919,0.455,358,2.649,0.99,1295,2950,2330,2968,3563,1332,1345,339.881,0.817,1.297,57.356,3.317,1345,1647
Healthy,1,0,0,0,33,40,2,0,1322,1322,1322,1,0,65.889,30.583,0.694,2.402,1.487,0.522,178,1.486,0.891,1116,1802,1479,1802,1965,1178,1322,334.069,31,38,2,0,1043,1043,1043,1,71.275,29.956,0,2.471,1.409,0.537,170,1.695,0.951,926,1624,1292,1612,1768,992,1043,263.566,0.945,0.316,78.896,3,1043,1104
Healthy,1,1,3,1,29,68,4,9.595,2,919,193,6,0.833,176.288,33.546,0.6,2.223,0.89,0.001,426,2.994,0.991,1104,2758,2181,2770,3467,1147,1158,292.627,29,66,3,9.754,1,735,100.667,9,182.091,29.851,0.888888889,2.392,0.921,0.001,372,3.32,0.994,871,2262,1798,2304,3008,901,906,228.946,0.968,0.816,78.23816668,3,906,936
Healthy,1,0,0,1,35,46,5,0,2572,2572,2572,1,0,67.986,41.357,0.518,2.161,-1.388,0.47,172,1.216,0.873,2245,-912.627,3127,-8296.27,3127,2245,2572,649.944,33,46,5,0,2161,2161,2161,1,80.8,41.981,0,2.146,-1.189,0.466,364,1.446,0.934,2019,-1077.517,3124,-8122.534,3124,2019,2161,546.085,0.919,0.379,84.0203156,0,2161,2351
Healthy,1,0,0,0,57,48,2,0,2407,2407,2407,1,0,151.938,49.061,0.549,1.66,0.818,0.361,616,2.125,1,2407,4884,4052,4896,5114,2407,2407,608.249,53,45,2,9.157,1,1185,92.154,13,194.453,34.612,0.923076923,2.095,0.854,0.455,574,3.16,1,1198,2938,2513,3052,3786,1198,1198,302.735,0.733,0.379,49.772,6,1198,1634
Healthy,1,0,0,0,63,17,1,9.555,1,347,116.667,3,0.667,133.766,18.708,0.587,3.157,1.188,0.686,172,3.711,1,350,930,862,948,1299,350,350,88.445,61,14,1,8.946,1,279,95.333,3,135.647,16.912,0.666666667,3.377,1.207,0.734,168,4.007,1,286,800,725,818,1146,286,286,72.272,0.957,1.881,81.714,4.123,286,299
Healthy,1,1,3,0,42,55,4,6.26,1,1247,624,2,0.5,114.924,35.242,0.64,2.106,1.057,0.458,406,2.196,0.998,1225,2440,2039,2464,2740,1246,1248,315.37,42,54,3,8.445,1,443,42.833,12,155.059,22.672,0.916666667,2.8,1.119,0.608,214,3.603,1,510,1276,1127,1348,1852,514,514,129.888,0.628,0.999,41.18590862,7.141,514,818
Healthy,1,1,3,0,21,53,2,0,940,940,940,1,0,76.881,30.659,0.693,2.291,1.386,0.498,160,1.846,1,932,1540,1327,1540,1735,940,940,237.538,19,52,2,0,713,713,713,1,80.098,26.702,0,2.512,1.403,0.546,190,2.08,1,707,1266,1055,1284,1483,713,713,180.175,0.903,0.718,75.851,4.472,713,790
Healthy,1,1,1,1,30,48,4,7.882,1,2076,1038.5,2,0.5,56.538,33.361,0.565,2.439,-1.587,0.53,180,1.155,0.812,1687,-703.384,2398,-6355.838,2398,1687,2077,524.858,28,42,3,7.571,1,337,52.889,9,145.697,21.817,0.888888889,2.962,-1.071,0.644,172,3.546,1,476,-509.82,1688,-4455.755,1688,476,476,120.285,0.404,1.677,22.91762724,0,476,1179
Healthy,1,1,1,2,25,76,5,0,4097,4097,4097,1,0,62.119,42.578,0.572,2.156,-1.49,0.468,146,0.98,0.762,3122,-1154.072,4016,-10676.309,4016,3122,4097,1035.312,25,76,5,0,3203,3203,3203,1,79.161,47.077,0,2.009,-1.18,0.437,232,1.251,0.884,2833,-1400.836,4006,-10400.057,4006,2833,3203,809.398,0.943,0.608,78.17913827,0,3203,2970
Healthy,1,0,0,0,57,38,2,0,1499,1499,1499,1,0,112.923,37.983,0.6,2.039,1.025,0.443,380,2.041,0.987,1429,2844,2274,2844,3060,1480,1499,378.797,54,35,2,7.76,1,572,144,4,127.206,24,0.75,2.684,1.115,0.583,202,3.04,1,574,1382,1081,1406,1751,576,576,145.555,0.611,1.677,38.426,11.402,576,943
Healthy,1,1,1,1,42,61,5,0,2599,2599,2599,1,0,74.804,41.889,0.484,2.187,-1.284,0.475,268,1.291,0.877,2280,-1162.401,3356,-8721.772,3356,2280,2599,656.767,41,61,5,0,2334,2334,2334,1,78.578,40.908,0,2.218,-1.243,0.482,282,1.383,0.895,2089,-1156.701,3228,-8350.025,3228,2089,2334,589.802,0.873,0.376,89.80384215,0,2334,2673
Healthy,1,0,0,2,56,40,3,0,2116,2116,2116,1,0,82.955,40.351,0.535,2.01,-1.259,0.437,224,1.482,0.916,1939,-829.757,3135,-8402.731,3135,1939,2116,534.713,55,39,3,0,1684,1684,1684,1,96.358,39.223,0,2.094,-1.12,0.455,272,1.767,0.97,1634,-885.077,2975,-7875.603,2975,1634,1684,425.547,0.924,0.402,79.58418815,0,1684,1522
Healthy,1,0,0,0,49,56,3,6.714,1,1367,684,2,0.5,121.137,36.986,0.55,2.015,1.015,0.438,292,2.205,1,1361,2702,2176,2738,3017,1368,1368,345.694,47,52,3,10.756,1,625,92.714,7,141.241,25.475,0.857142857,2.57,1.092,0.559,222,3.133,1,649,1528,1294,1576,2033,649,649,164.002,0.79,1.436,47.441,5.916,649,821
Healthy,1,0,0,0,20,14,3,0,388,388,388,1,0,56.794,19.546,0.589,3.392,1.736,0.003,80,2.026,0.995,349,682,493,718,786,386,388,116.941,16,12,3,0,240,240,240,1,52.576,15.492,0,3.704,1.828,0.004,36,2.258,1,232,470,348,470,542,240,240,72.334,0.902,0.502,61.85512352,4.243,240,266
Healthy,1,0,0,0,56,75,1,14.097,1,1457,166.4,10,0.9,217.656,40.792,0.565,1.878,0.766,0.408,644,3.053,1,1664,4080,3676,4146,5081,1664,1664,420.493,54,70,1,12.174,1,457,54.692,13,230.414,26.665,0.923076923,2.493,0.861,0.542,372,4.211,1,711,2058,1831,2124,2994,711,711,179.67,0.699,2.317,42.72841641,12.57,711,1017
Healthy,1,1,3,0,47,39,3,6.398,10,1239,624.5,2,0.5,151.64,35.341,0.618,2.078,0.925,0.452,406,2.641,1,1242,2790,2290,2790,3298,1249,1249,315.622,46,38,2,8.743,1,342,112.5,6,179.768,25.981,0.833333333,2.537,0.926,0.551,282,3.631,1,675,1850,1548,1856,2451,675,675,170.572,0.76,0.462,54.043,5,675,888
Healthy,1,0,0,1,79,83,8,0,5614,5614,5614,1,0,155.956,71.175,0.557,1.358,-0.811,0.295,808,1.63,0.966,5425,-2609.456,9152,-24365.961,9152,5425,5614,1418.658,75,81,8,13.721,2,2949,1475.5,2,212.225,53.744,0.5,1.598,-0.707,0.347,798,2.481,0.993,2930,-2162.029,7320,-19411.187,7320,2930,2951,745.718,0.718,1.107,52.56502977,0,2951,4110
Healthy,1,0,0,1,49,62,3,0,2805,2805,2805,1,0,110.211,49.905,0.504,1.755,-1.071,0.381,334,1.63,0.961,2696,-1267.555,4572,-12202.359,4572,2696,2805,708.823,48,62,3,0,2407,2407,2407,1,118.497,47.208,0,1.818,-1.033,0.395,352,1.8,0.975,2346,-1264.545,4333,-11500.605,4333,2346,2407,608.249,0.898,0.313,85.81112633,0,2407,2679
Healthy,1,1,2,0,41,61,3,0,2018,2018,2018,1,0,115.301,44.855,0.626,1.779,0.972,0.001,376,1.875,0.999,1997,3654,2900,3660,3783,2016,2018,608.213,38,59,3,0,1202,1202,1202,1,161.022,34.627,0,2.109,0.881,0.001,560,2.784,0.999,1193,2856,2279,2910,3346,1201,1202,362.275,0.769,1.612,59.56383701,3,1202,1564
Healthy,1,0,0,0,53,36,5,0,2767,2767,2767,1,0,110.481,48.356,0.622,1.868,0.978,0,576,1.64,0.945,2348,4484,3179,4574,4538,2616,2767,833.957,50,34,4,10.534,1,1040,234.4,5,177.205,34.191,0.8,2.162,0.872,0.001,466,2.992,0.999,1144,2838,2203,2916,3507,1171,1172,353.233,0.676,1.252,42.35626057,4.243,1172,1733
Healthy,1,0,0,0,71,68,5,0,4328,4328,4328,1,0,193.704,65.719,0.59,1.423,0.682,0,1162,2.054,0.999,4153,8660,6070,8930,8891,4325,4328,1304.432,68,64,4,13.214,1,2210,126.444,18,254.734,47.707,0.944444444,1.703,0.676,0,990,3.055,1,2261,5694,4436,5940,6953,2276,2276,685.972,0.792,1.863,52.587793,8.944,2276,2875
Healthy,1,0,0,0,73,31,4,0,2099,2099,2099,1,0,133.119,44.771,0.683,1.825,0.919,0.397,466,2.036,0.985,1999,3968,3244,3968,4274,2067,2099,530.417,70,29,4,12.879,1,738,109.714,7,179.439,27.713,0.857142857,2.43,0.933,0.528,368,3.474,1,768,2000,1692,2024,2668,768,768,194.074,0.49,2.902,36.589,5.831,768,1568
Healthy,1,0,0,0,47,51,2,7.204,1,1599,401.25,4,0.75,124.996,39.875,0.67,1.932,1.041,0.42,364,2.135,0.997,1579,2930,2429,2954,3427,1600,1605,405.583,34,48,2,10.611,1,403,71.5,6,130.44,20.712,0.833333333,2.95,1.215,0.641,182,3.41,1,429,1042,872,1084,1463,429,429,108.408,0.383,5.224,26.729,15.62,429,1120
Healthy,1,0,0,1,59,38,5,8.504,3,1461,732,2,0.5,174.685,38.262,0.546,1.965,0.834,0.001,630,2.752,1,1460,3440,2687,3452,4029,1464,1464,369.953,52,36,5,9.74,1,325,26.938,16,221.688,20.761,0.9375,2.946,0.934,0.002,304,4.849,1,431,1360,1147,1420,2090,431,431,108.914,0.525,1.897,29.43995589,9.22,431,821
Healthy,1,1,3,0,74,47,3,8.421,1,1740,870.5,2,0.5,181.073,41.725,0.606,1.85,0.814,0.402,590,2.661,1,1741,3956,3410,3986,4632,1741,1741,439.951,70,45,3,11.397,1,248,32.889,18,246.796,24.331,0.944444444,2.65,0.88,0.576,382,4.686,1,592,1782,1579,1872,2774,592,592,149.598,0.52,2.834,34.003,8.124,592,1138
Healthy,1,0,0,0,54,106,3,12.672,1,1999,255.222,9,0.889,292.094,47.927,0.462,1.686,0.638,0.367,1204,3.337,1,2297,6076,5143,6136,7664,2297,2297,580.452,51,104,3,14.352,1,250,26.889,36,335.207,31.113,0.972222222,2.249,0.721,0.489,678,4.878,1,968,3020,2674,3152,4722,968,968,244.614,0.843,3.625,42.142,7.211,968,1148
Healthy,1,1,2,0,48,21,4,0,1137,1137,1137,1,0,82.172,32.306,0.68,2.326,1.248,0.001,208,1.811,0.972,1042,1942,1444,1948,2059,1105,1137,342.685,45,17,3,8.216,1,392,50.625,8,115.333,20.05,0.875,3.053,1.324,0.003,196,3.202,0.998,399,920,777,1028,1297,404,405,122.064,0.502,0.704,35.61988415,6.481,405,807
Healthy,1,0,0,1,64,84,5,0,3098,3098,3098,1,0,131.95,54.987,0.705,1.611,0.934,0,416,1.778,0.992,2935,5062,3930,5062,5508,3073,3098,782.865,61,81,4,13.641,4,1046,291,5,179.377,37.948,0.8,2.009,0.863,0.001,468,2.807,0.997,1422,3312,2584,3366,4084,1450,1455,367.678,0.638,1.484,46.96569651,4.243,1455,2282
Healthy,1,0,0,0,50,25,4,0,1918,1918,1918,1,0,66.979,38.234,0.679,2.247,1.343,0.001,136,1.327,0.913,1529,2558,1830,2558,2546,1752,1918,578.073,47,24,4,9.875,1,1520,760.5,2,73.611,35.367,0.5,2.306,1.31,0.001,228,1.527,0.937,1276,2246,1647,2264,2323,1425,1521,458.42,0.914,0.633,79.30140311,3,1521,1664
Healthy,1,0,0,0,21,59,5,0,1610,1610,1610,1,0,79.557,35.867,0.661,2.373,1.258,0.001,192,1.578,0.928,1288,2430,1689,2454,2541,1494,1610,485.244,19,59,5,8.911,1,1324,662.5,2,84.119,32.835,0.5,2.442,1.245,0.001,190,1.748,0.934,1099,2156,1524,2198,2316,1237,1325,399.347,0.971,0.959,82.29818401,4.472,1325,1365
Healthy,1,1,1,2,70,34,3,0,2106,2106,2106,1,0,119.36,45.76,0.549,1.758,-1.003,0.382,284,1.891,0.998,2102,-953.158,3983,-10779.912,3983,2102,2106,532.186,68,33,3,0,1561,1561,1561,1,137.279,39.509,0,1.924,-0.94,0.418,376,2.294,1,1561,-907.558,3581,-9640.095,3581,1561,1561,394.465,0.825,0.962,74.12164168,0,1561,1607
Healthy,1,0,0,0,44,57,4,0,1949,1949,1949,1,0,116.977,42.527,0.631,1.94,1.009,0.422,318,1.915,0.975,1790,3440,2702,3446,3732,1901,1949,492.512,40,57,3,8.126,21,1426,723.5,2,132.322,37.254,0.5,2.112,0.974,0.459,330,2.296,0.986,1348,2924,2236,2942,3322,1427,1447,365.657,0.99,1.283,74.243,3.742,1447,1461
Healthy,1,0,0,0,64,25,4,0,1872,1872,1872,1,0,114.52,41.101,0.656,1.96,0.999,0.426,432,1.913,0.966,1724,3384,2735,3378,3582,1809,1872,473.054,57,19,3,8.922,1,603,121.8,5,123.418,24.678,0.8,2.687,1.132,0.584,222,2.924,1,595,1412,1131,1418,1781,609,609,153.894,0.452,1.608,32.532,13.928,609,1346
Healthy,1,1,3,0,43,57,3,7.05,1,1618,809.5,2,0.5,142.067,40.237,0.579,1.895,0.909,0.412,424,2.319,1,1619,3376,2815,3394,3754,1619,1619,409.121,35,50,3,7.405,1,499,88.833,6,179.006,23.087,0.833333333,2.744,0.954,0.596,278,3.917,1,533,1534,1285,1564,2088,533,533,134.689,0.512,3.974,32.922,17.521,533,1040
Healthy,1,0,0,0,63,41,3,0,1718,1718,1718,1,0,172.615,41.413,0.512,1.895,0.824,0.412,588,2.588,0.999,1684,3872,3120,3884,4447,1717,1718,434.139,61,36,3,10.258,1,243,25.263,19,235.821,21.909,0.947368421,2.854,0.927,0.62,328,4.875,1,478,1472,1294,1550,2340,480,480,121.296,0.557,1.607,27.939,7.616,480,861
Healthy,1,1,2,0,68,107,7,0,6057,6057,6057,1,0,163.738,74.725,0.589,1.34,0.731,0,968,1.642,0.973,5516,10120,7259,10162,9945,5895,6057,1825.542,67,104,7,16.816,1,1246,277.583,12,236.343,57.196,0.916666667,1.553,0.673,0,1186,2.56,0.994,3195,7378,5562,7534,8526,3311,3331,1003.943,0.788,3.801,54.99424281,4.583,3331,4227
Healthy,1,1,3,0,37,28,3,7.751,4,454,125.25,4,0.75,123.813,22.383,0.458,2.841,1.168,0.618,200,3.128,1,494,1202,995,1208,1567,501,501,126.603,36,25,3,8.176,1,176,28.429,7,121.903,14.107,0.857142857,3.811,1.379,0.828,110,4.211,1,199,550,479,568,838,199,199,50.287,0.829,1.948,39.72,7.616,199,240
Healthy,1,0,0,0,42,58,3,0,2160,2160,2160,1,0,133.834,45.319,0.685,1.851,0.902,0,346,2.024,0.983,2009,4124,3060,4166,4372,2124,2160,651.01,40,58,3,9.728,1,1458,486.667,3,149.551,37.623,0.666666667,2.071,0.921,0.001,388,2.484,0.99,1383,3110,2377,3200,3626,1445,1460,440.035,0.834,0.686,67.59266371,3.317,1460,1750
Healthy,1,0,0,0,39,87,3,13.523,1,1750,352,5,0.8,187.3,41.738,0.559,1.868,0.788,0.406,746,2.711,0.997,1736,4116,3446,4140,4772,1754,1760,444.752,35,82,3,11.354,1,430,32.571,21,241.07,26.153,0.952380952,2.529,0.865,0.55,458,4.396,1,683,1996,1780,2092,3007,684,684,172.847,0.616,2.716,38.864,6.782,684,1110
Healthy,1,0,0,0,57,28,5,0,2115,2115,2115,1,0,98.532,36.953,0.598,2.422,1.11,0.001,608,1.662,0.864,1514,3302,2205,3470,3515,1828,2115,637.448,56,26,3,9.537,1,1071,83.308,13,83.83,32.228,0.923076923,2.496,1.346,0.001,154,1.865,0.986,940,1744,1274,1840,2020,1068,1083,326.409,0.886,1.426,51.20558853,10.247,1083,1222
Healthy,1,1,3,0,60,37,2,0,1983,1983,1983,1,0,105.854,44.295,0.657,1.79,1.078,0.389,350,1.781,0.996,1962,3258,2816,3264,3532,1976,1983,501.104,58,37,2,7.722,1,1142,165.143,7,131.963,34,0.857142857,2.137,1.049,0.464,354,2.47,1,1147,2336,1974,2384,2855,1156,1156,292.121,0.752,0.489,58.295,5.657,1156,1538
Healthy,1,1,3,0,38,54,5,0,1725,1725,1725,1,0,98.272,39.634,0.591,2.052,1.045,0.446,374,1.776,0.969,1560,3064,2282,3064,3063,1672,1725,435.907,37,48,4,8.139,1,366,28.357,14,191.401,19.925,0.928571429,3.043,1.042,0.661,256,4.519,1,395,1154,1006,1232,1794,397,397,100.322,0.402,1.508,23.015,9.487,397,987
Healthy,1,0,0,1,48,53,5,0,2215,2215,2215,1,0,100.334,43.353,0.468,1.994,-1.144,0.433,274,1.656,0.947,2097,-1071.695,3669,-9735.452,3669,2097,2215,559.731,47,51,5,0,1813,1813,1813,1,109.93,40.587,0,2.055,-1.059,0.447,304,1.882,0.969,1756,-1100.887,3412,-8948.419,3412,1756,1813,458.145,0.862,0.368,81.85092482,0,1813,2103
Healthy,1,0,0,0,91,35,2,19.479,1,1984,992.5,2,0.5,177.205,44.553,0.61,1.773,0.835,0.385,534,2.51,1,1982,4210,3651,4216,4983,1985,1985,501.609,74,30,2,10.679,1,73,17.727,11,184.039,13.964,0.909090909,3.837,1.231,0.834,154,5.579,1,195,608,590,656,1088,195,195,49.276,0.172,0.804,9.824,17.493,195,1131
Healthy,1,0,0,0,56,38,4,0,1478,1478,1478,1,0,111.787,37.473,0.634,2.085,1.017,0.001,292,2.037,0.983,1385,2838,2186,2856,3011,1453,1478,445.46,54,38,4,10.469,1,1337,669,2,114.552,35.884,0.5,2.129,1.015,0.001,286,2.141,0.987,1269,2662,2067,2674,2864,1321,1338,403.265,0.972,0.298,90.52776905,2,1338,1376
Healthy,1,0,0,0,64,68,2,0,2468,2468,2468,1,0,193.706,49.679,0.709,1.647,0.744,0.358,790,2.477,1,2468,5464,4994,5470,6114,2468,2468,623.664,60,66,2,11.01,3,1295,437.667,3,228.836,36.235,0.666666667,2.032,0.771,0.442,618,3.417,1,1313,3460,3163,3460,4486,1313,1313,331.795,0.65,0.831,53.201,7.071,1313,2020
Healthy,1,1,1,2,52,47,4,10.977,8,2888,1448,2,0.5,81.334,43.63,0.578,1.953,-1.301,0.424,248,1.317,0.869,2518,-1054.884,3814,-10179.839,3814,2518,2896,731.819,49,46,3,8.152,79,1053,566,2,132.712,33.645,0.5,2.201,-1.011,0.478,270,2.496,1,1132,-827.264,2826,-7494.045,2826,1132,1132,286.056,0.544,1.835,39.08835381,0,1132,1980
Healthy,1,1,3,1,46,64,3,9.118,1,2051,1026,2,0.5,153.083,45.233,0.644,1.778,0.862,0,550,2.252,0.999,2021,4166,3337,4190,4621,2050,2052,518.54,43,49,2,10.534,1,120,13.769,13,178.522,13.379,0.923076923,3.948,1.244,0.006,144,5.626,1,179,568,540,622,1007,179,179,45.233,0.139,2.808,8.723145755,17.692,179,1288
Healthy,1,0,0,2,70,77,8,0,8510,8510,8510,1,0,95.554,67.044,0.678,1.519,-1.089,0.33,430,1.024,0.808,6879,-2404.834,8712,-23273.112,8712,6879,8510,2150.477,70,77,8,0,6615,6615,6615,1,116.736,71.032,0,1.44,-0.94,0.313,538,1.272,0.914,6044,-2445.768,8417,-22362.282,8417,6044,6615,1671.61,0.945,0.31,6.96826797,0,6615,7001
Healthy,1,0,0,0,68,50,3,9.739,1,1642,152.091,11,0.909,180.376,40.5,0.543,1.933,0.844,0.42,734,2.689,0.993,1622,3716,3130,3806,4499,1662,1673,422.767,59,42,2,9.56,1,607,40.286,21,177.295,28.829,0.952380952,2.413,1.014,0.524,398,3.337,0.994,825,1962,1713,2088,2823,841,846,213.784,0.836,1.267,50.568,7.681,846,1012
Healthy,1,0,0,0,52,94,2,11.307,3,2215,745.333,3,0.667,214.329,47.286,0.55,1.702,0.732,0.37,854,2.739,1,2236,5200,4473,5206,6124,2236,2236,565.037,39,79,0,12.094,1,192,21.421,19,226.054,20.174,0.947368421,3.003,0.971,0.653,316,5.007,1,407,1258,1168,1312,2038,407,407,102.849,0.358,4.53,18.202,14.866,407,1137
Healthy,1,0,0,0,32,24,2,5.305,1,189,45.6,5,0.8,139.947,15.1,0.432,3.642,1.214,0.792,190,4.412,1,228,684,616,726,1006,228,228,57.616,24,22,1,4.956,1,24,6.818,11,176.694,8.66,0.909090909,5.276,1.522,1.147,82,7.467,1,75,260,270,308,560,75,75,18.952,0.862,1.722,32.894,8.246,75,87
Healthy,1,0,0,2,66,52,4,0,5102,5102,5102,1,0,106.866,60.057,0.52,1.593,-1.054,0.346,558,1.308,0.891,4545,-1905.362,6674,-17762.929,6674,4545,5102,1289.275,66,50,4,0,3081,3081,3081,1,157.8,54.402,0,1.673,-0.824,0.364,700,2.007,0.987,3040,-2078.026,6183,-16142.404,6183,3040,3081,778.569,0.819,2.17,60.38812511,0,3081,3302
Healthy,1,0,0,0,60,42,2,9.463,1,1678,188,9,0.889,167.289,41.134,0.536,1.867,0.872,0.406,592,2.548,1,1692,3624,3082,3660,4311,1692,1692,427.568,58,36,2,10.73,1,272,43.071,14,208.168,24.556,0.928571429,2.634,0.935,0.572,298,4.158,1,603,1698,1501,1776,2507,603,603,152.378,0.631,3.407,35.638,7.348,603,955
Healthy,1,0,0,2,70,37,3,13.901,2,3142,1572,2,0.5,95.854,52.84,0.547,1.642,-1.134,0.357,396,1.43,0.961,3022,-1119.226,4495,-12123.63,4495,3022,3144,794.489,68,36,3,9.343,1,1541,310.4,5,163.065,38.674,0.8,2.03,-0.879,0.441,504,2.578,0.988,1533,-1093.021,4001,-10693.128,4001,1533,1552,392.19,0.666,2.554,49.36380491,0,1552,2073
Healthy,1,1,3,0,60,59,2,0,1997,1997,1997,1,0,188.8,44.688,0.672,1.767,0.782,0.384,590,2.613,1,1997,4510,4096,4540,5219,1997,1997,504.642,49,52,1,10.696,1,469,140.4,5,172.853,26.495,0.8,2.504,0.963,0.544,294,3.491,1,702,1826,1657,1856,2451,702,702,177.395,0.465,1.488,35.153,12.649,702,1510
Healthy,1,1,3,1,63,62,4,9.924,2,2395,601.25,4,0.75,96.134,44.584,0.65,1.979,1.088,0,344,1.566,0.938,2018,3670,2593,3658,3767,2257,2405,607.743,60,60,4,10.366,1,1332,334.5,4,120.97,35.518,0.75,2.189,0.987,0.001,326,2.22,0.981,1234,2738,1965,2750,2970,1312,1338,338.113,0.809,0.833,55.63420722,7.874,1338,1653
Healthy,1,0,0,2,52,35,3,0,2320,2320,2320,1,0,92.6,46.187,0.547,1.802,-1.18,0.392,212,1.546,0.972,2256,-890.815,3587,-9674.53,3587,2256,2320,586.264,47,32,3,9.18,1,507,139.8,5,162.976,26.439,0.8,2.507,-0.99,0.545,290,3.362,1,699,-569.062,2350,-6348.618,2350,699,699,176.637,0.479,1.804,30.12925917,0,699,1424
