NMJCounting,Muscle,Fenotype,Genotype,Maturity,Bounds0Red,Bounds1Red,Bounds2Red,CCDistRed,CCSize0Red,CCSize1Red,CCSize2Red,CCRed,FragmentationRed,Compactness0Red,Compactness1Red,MeanIntensityRed,ShapeFactor0Red,ShapeFactor1Red,ShapeFactor2Red,SkeletonLengthRed,SurfaceVolumeRatio0Red,SurfaceVolumeRatio1Red,Surface0Red,Surface1Red,Surface2Red,Surface3Red,SurfaceDil0Red,SurfaceDil1Red,Volume0Red,Volume1Red,Bounds0Gr,Bounds1Gr,Bounds2Gr,CCDistGr,CCSize0Gr,CCSize1Gr,CCSize2Gr,CCGr,Compactness0Gr,Compactness1Gr,FragmentationGr,ShapeFactor0Gr,ShapeFactor1Gr,ShapeFactor2Gr,SkeletonLengthGr,SurfaceVolumeRatio0Gr,SurfaceVolumeRatio1Gr,Surface0Gr,Surface1Gr,Surface2Gr,Surface3Gr,SurfaceDil0Gr,SurfaceDil1Gr,Volume0Gr,Volume1Gr,IoUGr,ComDist,Coverage,HausDist,NIntersection,NUnion
Healthy,1,1,3,1,40,112,4,0,5295,5295,5295,1,0,138.903,67.856,0.664,1.429,0.836,0,810,1.539,0.954,4730,8090,5950,8114,8148,5054,5295,1338.046,38,110,2,15.299,1,2196,366.833,6,227.515,46.915,0.833333333,1.714,0.709,0,898,2.865,1,2197,5314,4115,5404,6306,2201,2201,556.193,0.629,0.482,41.56755448,5.385,2201,3498
Healthy,1,0,0,0,46,30,2,7.9,1,552,76.625,8,0.875,175.268,24.759,0.461,2.619,0.951,0.569,350,3.687,1,613,1688,1426,1712,2260,613,613,154.905,45,28,2,8.44,1,119,22.933,15,177.051,18.547,0.933333333,3.176,1.082,0.69,206,4.5,1,344,1010,881,1046,1548,344,344,86.929,0.894,0.316,56.118,7,344,385
Healthy,1,1,3,0,33,64,6,8.507,1,1710,428.25,4,0.75,125.465,39.554,0.594,2.024,0.963,0.44,482,2.095,0.97,1574,3308,2500,3332,3588,1662,1713,432.875,32,62,6,10.542,1,433,143.333,6,149.379,28.918,0.833333333,2.49,0.984,0.541,320,2.96,0.991,808,2044,1560,2068,2546,852,860,217.322,0.764,1.527,50.204,6.164,860,1126
Healthy,1,0,0,1,51,30,7,0,3877,3877,3877,1,0,53.683,35.886,0.553,2.547,-1.548,0.554,252,0.906,0.693,2685,-1251.656,3512,-9092.53,3512,2685,3877,979.718,51,30,7,0,3460,3460,3460,1,59.486,37.765,0,2.485,-1.419,0.54,404,1.008,0.744,2575,-1320.656,3486,-8946.861,3486,2575,3460,874.342,0.958,0.768,89.24425192,0,3460,3613
Healthy,1,0,0,0,51,41,4,0,1905,1905,1905,1,0,103.702,42.517,0.653,1.926,1.055,0.001,258,1.781,0.983,1775,3242,2468,3248,3392,1872,1905,574.155,49,39,3,8.805,1,1124,282.75,4,134.242,33.63,0.75,2.164,1.001,0.001,338,2.516,1,1116,2414,1911,2456,2846,1131,1131,340.876,0.772,0.894,59.37003074,3.162,1131,1465
Healthy,1,0,0,0,89,64,2,12.14,1,3126,630.2,5,0.8,231.055,56.134,0.528,1.518,0.685,0.33,1288,2.568,1,3151,6980,5992,7010,8093,3151,3151,796.258,88,63,2,14.692,1,757,54.586,29,286.939,39.787,0.965517241,1.909,0.712,0.415,810,3.733,1,1583,4246,3702,4366,5909,1583,1583,400.024,0.842,1.841,50.238,7.616,1583,1879
Healthy,1,1,2,0,35,38,2,0,1706,1706,1706,1,0,78.07,39.43,0.647,2.018,1.289,0.001,264,1.529,0.97,1574,2464,2026,2464,2608,1654,1706,514.178,32,36,2,7.352,1,649,61.455,11,126.794,24.741,0.909090909,2.712,1.177,0.002,246,2.876,0.967,632,1456,1198,1534,1944,654,676,203.742,0.55,2.236,39.62479919,4.243,676,1228
Healthy,1,1,3,0,44,34,4,8.574,1,1356,453,3,0.667,66.013,31.279,0.687,2.475,1.469,0.538,174,1.475,0.896,1103,1858,1426,1876,2004,1218,1359,343.419,42,30,2,6.313,1,616,308.5,2,114.104,24.538,0.5,2.729,1.152,0.593,274,2.763,0.992,591,1400,1096,1424,1705,612,617,155.916,0.665,0.897,45.401,3,617,928
Healthy,1,0,0,1,50,40,4,0,1711,1711,1711,1,0,93.597,37.02,0.49,2.221,-1.19,0.483,256,1.724,0.929,1589,-892.221,2949,-7791.79,2949,1589,1711,432.37,49,38,4,9.374,277,945,611,2,112.14,33.72,0.5,2.335,-1.077,0.508,202,2.175,0.976,1193,-864.869,2658,-6961.042,2658,1193,1222,308.799,0.832,0.681,71.42008002,0,1222,1469
Healthy,1,0,0,0,47,42,2,0,1766,1766,1766,1,0,108.567,41.418,0.673,1.915,1.049,0.416,464,1.883,0.99,1698,3100,2498,3106,3325,1749,1766,446.268,46,38,2,7.538,1,311,33.875,16,201.393,23.281,0.9375,2.729,0.995,0.593,306,4.214,1,542,1486,1382,1600,2284,542,542,136.963,0.452,1.247,30.691,5.385,542,1200
Healthy,1,1,3,0,58,39,2,10.073,1,1211,606,2,0.5,131.729,34.814,0.649,2.089,0.974,0.454,362,2.428,1,1211,2596,2229,2614,2943,1212,1212,306.272,57,33,2,9.179,1,456,75.375,8,183.284,24.556,0.875,2.634,0.945,0.572,330,3.819,1,603,1680,1481,1716,2303,603,603,152.378,0.706,1.034,49.753,4.243,603,854
Healthy,1,1,3,0,51,30,5,8.928,1,1788,597,3,0.667,113.982,40.77,0.619,1.957,0.995,0.425,472,1.936,0.975,1677,3298,2531,3304,3467,1747,1791,452.586,48,26,4,7.972,1,214,26.062,16,208.088,20.421,0.9375,2.978,0.997,0.647,276,4.7,1,417,1246,1110,1312,1960,417,417,105.376,0.364,1.245,23.283,6.164,417,1146
Healthy,1,0,0,1,65,20,5,0,2572,2572,2572,1,0,58.193,35.403,0.753,2.498,1.52,0.001,152,1.096,0.787,1672,2748,1988,2748,2819,2024,2572,649.944,61,19,4,6.092,1,825,275.667,3,114.376,28.445,0.666666667,2.507,1.11,0.001,270,2.51,0.993,782,1766,1317,1808,2076,821,827,208.983,0.424,0.76,32.15400096,5.477,827,1951
Healthy,1,0,0,0,40,93,4,13.107,1,902,132.333,12,0.917,239.272,39.85,0.461,1.913,0.754,0.416,726,3.304,1,1583,4018,3398,4072,5246,1588,1588,401.288,38,88,4,12.883,1,167,13.875,24,244.789,18.248,0.958333333,3.21,1.022,0.698,238,5.646,1,333,1046,978,1112,1880,333,333,84.149,0.536,5.743,20.97,8.602,333,621
Healthy,1,0,0,0,52,32,4,0,1235,1235,1235,1,0,128.947,35.143,0.574,2.093,0.97,0.455,394,2.379,1,1224,2640,2102,2646,2938,1235,1235,312.084,47,28,4,8.965,1,382,52.875,8,156.579,20.567,0.875,2.964,1.106,0.644,234,3.87,1,423,1134,954,1164,1637,423,423,106.892,0.588,3.369,34.251,10.05,423,719
Healthy,1,0,0,0,64,41,2,7.876,1,1279,322.25,4,0.75,119.094,35.736,0.59,2.077,1.074,0.451,326,2.224,0.997,1269,2454,2069,2496,2867,1285,1289,325.73,60,39,2,6.704,1,758,379.5,2,136.696,27.387,0.5,2.482,1.033,0.539,274,2.909,0.996,746,1792,1430,1810,2208,756,759,191.799,0.741,1.166,58.88281706,7.141,759,1024
Healthy,1,1,3,1,51,32,8,0,2009,2009,2009,1,0,90.104,41.681,0.675,2.145,1.161,0.466,326,1.593,0.953,1652,3052,2150,3052,3200,1914,2009,507.674,49,30,7,0,865,865,865,1,135.501,29.309,0,2.457,1.011,0.534,308,2.769,0.998,822,1998,1469,2022,2395,863,865,218.585,0.611,1.425,43.05617384,3.606,865,1416
Healthy,1,1,3,0,61,30,3,0,1229,1229,1229,1,0,126.939,35.057,0.581,2.101,1.013,0.457,310,2.358,1,1215,2520,2059,2526,2898,1229,1229,310.568,58,30,3,8.034,1,780,157.8,5,144.57,28.089,0.8,2.452,1.058,0.533,286,2.981,1,775,1796,1507,1820,2352,789,789,199.38,0.917,1.407,64.19850081,5.099,789,860
Healthy,1,1,3,0,37,59,2,0,1257,1257,1257,1,0,77.435,34.737,0.667,2.183,1.358,0.475,160,1.683,0.986,1187,1908,1532,1908,2116,1240,1257,317.644,33,54,2,0,917,917,917,1,86.774,30.282,0,2.344,1.27,0.509,230,2.017,1,896,1654,1282,1660,1850,917,917,231.726,0.933,0.361,72.951,4.472,917,983
Healthy,1,0,0,0,52,80,4,0,3036,3036,3036,1,0,160.139,54.964,0.607,1.654,0.762,0,648,2.037,0.998,2820,6120,4176,6252,6183,3031,3036,915.031,51,78,3,11.649,1,1997,289,7,184.983,44.978,0.857142857,1.798,0.77,0.001,648,2.567,1,1979,4624,3419,4744,5193,2023,2023,609.72,0.885,0.812,66.63380803,3.606,2023,2285
Healthy,1,0,0,0,75,60,2,0,2187,2187,2187,1,0,149.784,46.765,0.646,1.721,0.865,0.374,608,2.173,1,2179,4332,3530,4332,4752,2187,2187,552.655,67,55,2,12.174,1,770,102,8,173.27,28.566,0.875,2.384,1.007,0.518,386,3.326,1,815,1930,1647,2026,2714,816,816,206.203,0.541,3.922,37.311,10.1,816,1507
Healthy,1,0,0,0,39,58,5,0,1356,1356,1356,1,0,72.853,33.337,0.645,2.456,1.322,0.534,184,1.576,0.936,1110,2062,1452,2056,2137,1269,1356,342.661,35,54,4,6.482,4,526,135,4,125.134,22.98,0.75,2.838,1.077,0.617,234,3.072,0.993,520,1370,1006,1376,1659,536,540,136.458,0.588,0.875,39.823,3.606,540,918
Healthy,1,0,0,1,66,44,5,0,2556,2556,2556,1,0,110.471,48.494,0.545,1.809,-1.061,0.393,356,1.684,0.973,2486,-1274.136,4304,-11405.499,4304,2486,2556,645.901,65,44,5,9.747,8,2128,1068,2,115.871,44.7,0.5,1.89,-1.043,0.411,332,1.846,0.978,2089,-1227.594,3942,-10384.576,3942,2089,2136,539.767,0.873,0.781,83.56807003,0,2136,2447
Healthy,1,0,0,0,57,35,6,0,2269,2269,2269,1,0,83.586,43.967,0.645,1.943,1.16,0.422,308,1.455,0.948,1977,3312,2519,3294,3301,2151,2269,573.376,56,32,6,8.336,1,1193,308.75,4,133.583,34.589,0.75,2.202,0.972,0.479,386,2.436,0.989,1163,2634,2024,2640,3008,1222,1235,312.084,0.767,0.929,54.429,4,1235,1610
Healthy,1,0,0,0,116,35,3,19.563,18,1829,622,3,0.667,194.897,43.197,0.627,1.807,0.808,0.393,576,2.73,1,1866,4174,3480,4192,5095,1866,1866,471.538,112,33,3,16.674,1,209,38.1,20,238.227,27.604,0.95,2.436,0.862,0.529,378,4.207,1,762,2154,1881,2202,3206,762,762,192.557,0.62,0.59,40.836,6.782,762,1230
Healthy,1,1,4,2,75,53,8,0,5500,5500,5500,1,0,65.055,43.705,0.521,2.184,-1.391,0.475,208,0.916,0.703,3866,-1598.535,5040,-13251.417,5040,3866,5500,1389.85,56,41,5,14.538,3,770,238.25,4,87.041,26.187,0.75,2.873,-1.369,0.624,146,1.996,0.896,854,-545.965,1902,-5050.652,1902,854,953,240.823,0.374,4.38,4.327301507,0,953,2545
Healthy,1,1,3,0,35,65,5,0,2209,2209,2209,1,0,131.045,46.141,0.577,1.784,0.89,0.388,590,1.981,0.988,2116,4240,3194,4252,4376,2182,2209,558.214,33,64,5,9.534,2,1145,156.375,8,150.228,35.327,0.875,2.112,0.924,0.459,388,2.623,0.999,1223,2796,2172,2838,3281,1250,1251,316.128,0.854,1.092,56.632,6.164,1251,1465
Healthy,1,0,0,2,48,66,3,0,3472,3472,3472,1,0,106.291,52.749,0.469,1.702,-1.066,0.37,440,1.482,0.929,3225,-1435.629,5145,-13723.947,5145,3225,3472,877.374,48,66,3,0,3228,3228,3228,1,112.73,52.824,0,1.696,-1.007,0.369,454,1.579,0.953,3075,-1504.166,5097,-13513.868,5097,3075,3228,815.716,0.91,0.281,92.97243821,0,3228,2667
Healthy,1,0,0,0,60,33,3,0,1545,1545,1545,1,0,117.165,38.129,0.62,2.038,1.001,0.001,360,2.071,0.98,1459,2972,2268,2978,3200,1514,1545,465.653,60,33,2,8.475,1,990,166.5,6,146.883,31.607,0.833333333,2.269,0.959,0.001,352,2.785,1,980,2318,1764,2366,2782,999,999,301.092,0.816,0.397,64.6601654,4.123,999,1224
Healthy,1,1,3,1,75,56,5,10.377,73,1624,594.667,3,0.667,193.325,42.237,0.586,1.835,0.804,0.001,564,2.757,1,1784,4070,3252,4076,4918,1784,1784,450.817,70,54,5,13.062,1,266,47,16,210.58,27.423,0.9375,2.447,0.899,0.001,378,3.892,1,752,2046,1718,2118,2927,752,752,190.03,0.662,2.929,42.15235894,8.307,752,1136
Healthy,1,1,1,1,50,51,5,0,1765,1765,1765,1,0,159.756,41.193,0.499,1.931,-0.901,0.42,390,2.436,0.987,1742,-1147.581,4300,-11520.259,4300,1742,1765,446.015,49,50,5,10.76,1,593,108,9,189.649,31.177,0.888888889,2.281,-0.897,0.496,318,3.332,1,972,-815.917,3239,-8723.246,3239,972,972,245.624,0.831,0.408,55.07079358,0,972,1169
Healthy,1,0,0,0,55,43,4,0,2026,2026,2026,1,0,135.936,44.845,0.605,1.82,0.892,0.001,512,2.089,0.998,1957,3992,3095,4010,4233,2021,2026,610.624,54,43,4,8.006,1,1355,231,6,165.354,37.189,0.833333333,2.052,0.876,0.001,500,2.702,0.999,1348,3156,2491,3228,3745,1385,1386,417.732,0.838,0.709,68.41067498,3.162,1386,1654
Healthy,1,1,3,0,40,71,2,10.355,1,1913,957,2,0.5,183.612,43.749,0.594,1.792,0.798,0.389,686,2.602,1,1914,4296,3785,4338,4980,1914,1914,483.668,35,64,1,10.641,1,230,23.263,19,230.283,21.024,0.947368421,2.921,0.966,0.635,278,4.932,1,442,1336,1259,1426,2180,442,442,111.693,0.366,1.311,23.093,9.849,442,1207
Healthy,1,0,0,0,62,38,4,0,2213,2213,2213,1,0,116.208,47.043,0.624,1.727,0.996,0.375,450,1.827,1,2188,3792,3022,3798,4044,2213,2213,559.225,60,37,3,8.033,1,1121,281.5,4,163.408,33.556,0.75,2.141,0.914,0.465,442,2.873,1,1125,2634,2111,2658,3235,1126,1126,284.54,0.723,0.928,50.88113014,4.472,1126,1558
Healthy,1,0,0,0,35,57,4,0,2010,2010,2010,1,0,87.58,42.118,0.661,1.942,1.175,0.422,228,1.563,0.959,1825,3016,2412,3016,3141,1928,2010,507.927,32,56,3,0,1697,1697,1697,1,92.885,39.065,0,2.046,1.127,0.445,268,1.72,0.965,1547,2810,2174,2810,2918,1638,1697,428.832,1.001,0.667,84.428,3.606,1697,1696
Healthy,1,0,0,1,71,46,3,0,1801,1801,1801,1,0,141.628,42.403,0.635,1.86,0.924,0.001,394,2.233,0.999,1771,3566,2765,3566,4022,1800,1801,455.113,68,45,2,12.386,116,318,231,4,174.641,30.397,0.75,2.285,0.901,0.001,302,3.208,1,924,2342,1826,2366,2964,924,924,233.495,0.729,1.204,51.30484078,4.123,924,1268
Healthy,1,1,4,2,96,116,14,0,16991,16991,16991,1,0,156.713,95.546,0.567,1.194,-0.795,0.26,1178,1.131,0.813,13813,-5606.729,19211,-51030.668,19211,13813,16991,4293.626,93,107,13,24.504,2,10781,2282.8,5,180.264,92.934,0.8,1.183,-0.742,0.257,1116,1.417,0.911,10401,-4550.899,16177,-43139.838,16177,10401,11414,2884.318,0.878,2.103,46.90129042,0,11414,13002
Healthy,1,1,3,0,43,23,1,6.21,1,131,13.75,16,0.938,199.198,14.832,0.396,3.686,1.099,0.801,222,5.65,1,220,738,679,792,1243,220,220,55.594,33,13,0,5.043,1,16,5.1,10,171.796,7.141,0.9,6,1.645,1.304,56,8.333,1,51,186,193,222,425,51,51,12.888,0.75,0.627,23.182,7.28,51,68
Healthy,1,1,2,0,63,36,4,0,1669,1669,1669,1,0,134.521,40.853,0.58,1.889,0.905,0.001,422,2.213,1,1657,3460,2690,3472,3694,1669,1669,503.026,62,36,3,10.472,1,1023,113.7,10,170.38,33.719,0.9,2.134,0.877,0.001,542,2.945,1,1136,2764,2252,2848,3348,1137,1137,342.685,0.906,0.352,68.12470926,2.828,1137,1255
Healthy,1,1,2,0,55,26,4,0,1679,1679,1679,1,0,85.563,38.082,0.661,2.111,1.192,0.001,154,1.634,0.952,1489,2636,1972,2642,2743,1599,1679,506.04,54,25,4,8.814,1,1206,242,5,100.529,32.272,0.8,2.35,1.174,0.001,290,2.029,0.951,1075,2152,1618,2236,2455,1151,1210,364.686,0.849,1.187,72.06663505,3.317,1210,1426
Healthy,1,0,0,1,66,32,4,0,2677,2677,2677,1,0,80.184,43.866,0.705,2.027,1.213,0,244,1.339,0.896,2116,3538,2589,3544,3585,2398,2677,676.478,62,29,4,10.809,1,1234,247.6,5,122.899,33.956,0.8,2.297,1.058,0.001,402,2.302,0.977,1117,2424,1870,2484,2850,1209,1238,312.843,0.637,0.841,46.24584983,4.123,1238,1944
Healthy,1,1,3,0,53,34,2,0,1404,1404,1404,1,0,132.879,37.47,0.684,2.01,0.927,0.437,406,2.325,1,1388,3010,2555,3010,3265,1404,1404,354.791,51,31,2,7.745,1,732,94.75,8,186.116,27.532,0.875,2.44,0.901,0.53,378,3.575,1,758,2054,1759,2102,2710,758,758,191.547,0.716,0.686,53.989,3.162,758,1058
Healthy,1,1,3,0,26,27,1,5.551,1,105,26.5,6,0.833,153.39,12.61,0.332,4.107,1.232,0.893,136,5.289,1,159,530,472,554,841,159,159,40.179,15,14,0,3.476,1,20,5.667,6,140.023,5.831,0.833333333,6.868,1.824,1.493,46,8.324,1,34,128,129,152,283,34,34,8.592,1.03,2.978,21.384,14.318,34,33
Healthy,1,0,0,1,55,42,4,0,1745,1745,1745,1,0,123.679,41.701,0.522,1.898,0.981,0.001,384,2.062,0.999,1699,3288,2491,3306,3598,1743,1745,440.961,52,36,2,9.789,1,373,44.364,11,174.287,22.091,0.909090909,2.826,1.05,0.002,244,3.963,1,488,1314,1117,1374,1934,488,488,123.318,0.532,2.409,27.96573847,5.916,488,918
Healthy,1,0,0,2,70,44,6,0,7428,7428,7428,1,0,81.889,56.357,0.533,1.799,-1.183,0.391,520,0.966,0.753,5596,-2348.723,7179,-18808.712,7179,5596,7428,1877.056,70,44,6,0,7287,7287,7287,1,83.351,56.541,0,1.802,-1.158,0.392,546,0.984,0.76,5537,-2408.231,7172,-18728.562,7172,5537,7287,1841.425,0.88,0.517,98.10176148,0,7287,6480
Healthy,1,1,3,0,64,23,3,0,1257,1257,1257,1,0,93.537,34.695,0.625,2.174,1.195,0.473,258,1.909,0.986,1192,2168,1698,2174,2400,1239,1257,317.644,59,21,3,8.329,1,545,71,8,131.103,23.833,0.875,2.745,1.139,0.597,218,3.116,1,556,1340,1102,1394,1770,568,568,143.534,0.705,2.13,45.187,5.099,568,806
Healthy,1,0,0,1,85,73,4,16.287,1,2257,729.6,5,0.8,190.947,60.399,0.594,1.446,0.735,0,812,2.154,1,3647,7176,5668,7157,7858,3648,3648,921.85,76,70,3,16.051,1,274,70.5,16,217.83,33.586,0.9375,2.138,0.827,0.001,476,3.478,1,1128,2914,2437,2986,3923,1128,1128,285.046,0.494,4.464,30.92108261,11.225,1128,2285
Healthy,1,0,0,0,43,113,5,18.6,7,1384,671.5,4,0.75,191.736,51.798,0.657,1.612,0.766,0.35,760,2.392,1,2667,5614,4724,5638,6425,2685,2686,678.752,43,108,5,15.572,1,763,115.357,14,210.825,40.187,0.928571429,1.897,0.812,0.412,706,3.019,1,1615,3770,3236,3854,4876,1615,1615,408.11,0.801,1.39,60.12652633,6.403,1615,2016
Healthy,1,0,0,0,59,34,4,9.893,2,1847,924.5,2,0.5,122.017,42.235,0.626,1.9,0.999,0.413,374,2.004,0.988,1764,3354,2653,3372,3706,1827,1849,467.242,58,29,4,9.941,1,402,157.8,5,153.982,28.089,0.8,2.42,0.986,0.526,288,3.109,1,785,1926,1581,1968,2453,789,789,199.38,0.661,0.884,42.67167763,5.831,789,1193
Healthy,1,1,3,0,63,29,3,7.856,1,1166,389.667,3,0.667,96.582,33.056,0.552,2.255,1.197,0.49,194,1.998,0.978,1095,2062,1650,2068,2336,1143,1169,295.406,52,22,2,8.668,14,252,133,2,127.727,16.31,0.5,3.46,1.224,0.752,132,3.944,1,266,752,624,758,1049,266,266,67.218,0.44,0.481,22.754,9.487,266,605
Healthy,1,0,0,0,118,44,5,14.859,1,1270,263,9,0.889,258.161,48.652,0.447,1.672,0.68,0.363,1004,3.042,1,2363,5814,4812,5874,7201,2367,2367,598.141,114,42,5,15.766,1,238,41.111,27,278.233,33.317,0.962962963,2.151,0.761,0.467,572,4.116,1,1109,3136,2675,3238,4569,1110,1110,280.497,0.882,2.487,46.895,7.141,1110,1259
Healthy,1,1,3,0,61,54,2,0,1638,1638,1638,1,0,200.176,40.472,0.571,1.888,0.766,0.41,844,2.903,1,1638,4034,3464,4058,4755,1638,1638,413.923,56,50,2,11.671,1,420,87.571,7,218.396,24.759,0.857142857,2.619,0.887,0.569,426,4.269,1,613,1810,1615,1870,2617,613,613,154.905,0.555,2.223,37.424,9,613,1105
Healthy,1,1,3,0,48,40,1,0,1363,1363,1363,1,0,150.552,36.919,0.569,2.007,0.884,0.436,590,2.552,1,1363,3096,2622,3096,3479,1363,1363,344.43,47,40,1,7.984,1,608,73.7,10,195.14,27.148,0.9,2.463,0.875,0.535,458,3.725,1,737,2076,1797,2112,2745,737,737,186.24,0.823,0.881,54.07,5.099,737,895
Healthy,1,0,0,0,43,27,4,0,1312,1312,1312,1,0,69.044,34.374,0.653,2.309,1.366,0.001,138,1.537,0.966,1155,1952,1438,1976,2017,1267,1312,395.429,42,26,4,0,1079,1079,1079,1,75.306,31.533,0,2.421,1.298,0.001,198,1.739,0.973,967,1804,1307,1810,1876,1050,1079,325.204,0.946,0.686,82.24080682,2,1079,1140
Healthy,1,1,2,0,35,56,2,0,1445,1445,1445,1,0,99.746,37.698,0.613,2.042,1.083,0.001,324,1.902,0.994,1393,2626,2050,2626,2749,1437,1445,435.514,33,54,2,9.061,1,854,130.571,7,133.411,30.183,0.857142857,2.355,1.03,0.001,276,2.69,0.999,890,2034,1605,2058,2459,913,914,275.474,0.825,1.083,63.25261645,3,914,1108
Healthy,1,0,0,2,47,86,6,0,4182,4182,4182,1,0,90.208,51.952,0.553,1.802,-1.152,0.392,518,1.248,0.864,3614,-1620.567,5221,-13763.118,5221,3614,4182,1056.791,46,86,6,10.756,2,3777,1889.5,2,97.4,52.392,0.5,1.813,-1.072,0.394,510,1.359,0.899,3397,-1715.081,5136,-13417.956,5136,3397,3779,954.953,0.85,1.5,90.36346827,0,3779,3506
Healthy,1,1,1,2,41,54,5,0,3176,3176,3176,1,0,76.716,43.415,0.516,2.035,-1.3,0.442,304,1.228,0.84,2669,-1155.66,3901,-10335.609,3901,2669,3176,802.575,39,50,4,8.548,1,1939,653.667,3,99.319,40.085,0.666666667,2.09,-1.117,0.454,250,1.713,0.936,1835,-1064.908,3360,-8831.06,3360,1835,1961,495.545,0.798,1.646,61.74438526,0,1961,2062
Healthy,1,1,3,0,56,66,3,0,1651,1651,1651,1,0,136.706,40.632,0.618,1.888,0.922,0.41,410,2.245,1,1646,3372,2690,3372,3707,1651,1651,417.208,53,62,3,11.659,1,1163,233.6,5,158.775,34.176,0.8,2.113,0.913,0.459,428,2.784,1,1168,2704,2198,2722,3252,1168,1168,295.154,0.94,0.956,70.745,3,1168,1242
Healthy,1,0,0,2,84,107,5,0,11695,11695,11695,1,0,157.935,96.063,0.631,1.126,-0.793,0.245,984,1.287,0.924,10807,-3828.869,15054,-40550.366,15054,10807,11695,2955.326,82,107,5,15.016,1,7978,2660.333,3,206.667,88.364,0.666666667,1.139,-0.677,0.248,1102,1.749,0.993,7923,-3349.909,13960,-37803.339,13960,7923,7981,2016.799,0.882,0.561,0,0,7981,9049
Healthy,1,0,0,0,72,39,3,0,2554,2554,2554,1,0,132.904,50.3,0.637,1.677,0.916,0.364,566,1.905,0.997,2479,4538,3624,4544,4866,2546,2554,645.396,70,37,3,10.023,1,1396,298.6,5,183.615,38.639,0.8,1.949,0.83,0.424,598,2.827,1,1491,3504,2797,3534,4220,1493,1493,377.281,0.873,0.7,58.457,3.606,1493,1710
Healthy,1,1,3,0,40,31,2,0,738,738,738,1,0,85.585,27.111,0.682,2.589,1.28,0.563,150,2.149,0.999,702,1420,1128,1420,1586,737,738,186.493,39,29,2,6.069,2,461,155.667,3,102.81,21.61,0.666666667,2.924,1.252,0.636,158,2.829,1,458,1070,865,1082,1321,467,467,118.011,0.851,0.604,63.279,3.162,467,549
Healthy,1,1,3,0,72,36,2,0,1607,1607,1607,1,0,79.471,36.26,0.648,2.162,1.316,0.47,132,1.578,0.935,1412,2320,1866,2320,2536,1503,1607,406.089,66,33,1,10.983,1,144,26.636,11,151.921,17.117,0.909090909,3.35,1.206,0.728,162,4.287,1,293,814,723,850,1256,293,293,74.041,0.318,5.566,18.233,10,293,920
Healthy,1,0,0,1,53,27,6,9.543,1,2092,1046.5,2,0.5,68.751,37.71,0.695,2.275,1.323,0.001,278,1.312,0.879,1600,2752,1945,2758,2746,1840,2093,528.901,51,26,4,0,1256,1256,1256,1,95.195,31.537,0,2.493,1.181,0.001,244,1.932,0.925,1039,2194,1596,2200,2427,1162,1256,317.391,0.795,1.014,60.00952919,3.162,1256,1580
Healthy,1,1,3,0,57,49,3,0,1280,1280,1280,1,0,100.482,34.113,0.687,2.221,1.126,0.483,284,1.991,0.969,1181,2330,1874,2324,2548,1240,1280,323.456,48,24,3,0,457,457,457,1,116.224,21.378,0,2.901,1.148,0.631,178,3.092,1,455,1150,889,1144,1413,457,457,115.484,0.496,2.584,35.703,25.318,457,921
Healthy,1,0,0,0,76,24,3,8.374,1,1416,484.333,3,0.667,124.583,37.139,0.638,2.084,1.007,0.453,408,2.202,0.983,1370,2834,2259,2840,3200,1428,1453,367.173,74,22,3,9.803,1,788,138.571,7,136.911,30.904,0.857142857,2.337,1.037,0.508,280,2.684,0.995,933,2102,1721,2120,2603,965,970,245.119,0.927,1.263,66.758,4.243,970,1046
Healthy,1,1,3,1,63,71,5,0,3478,3478,3478,1,0,164.365,58.593,0.62,1.566,0.796,0,626,1.98,0.996,3261,6416,4605,6446,6888,3463,3478,878.891,60,70,5,10.469,1,1848,337,6,196.141,44.867,0.833333333,1.821,0.791,0.001,630,2.67,0.999,1954,4496,3364,4580,5398,2019,2022,510.959,0.829,1.628,58.13678829,3.742,2022,2440
Healthy,1,1,1,1,51,32,4,0,2214,2214,2214,1,0,73.513,36.994,0.611,2.298,-1.362,0.499,184,1.346,0.852,1886,-917.362,2981,-7861.011,2981,1886,2214,559.478,51,31,4,6.66,1,1463,732,2,94.132,33.656,0.5,2.397,-1.195,0.521,264,1.822,0.918,1344,-830.79,2668,-7024.608,2668,1344,1464,369.953,0.8,0.937,66.12467336,0,1464,1829
Healthy,1,0,0,1,68,67,5,0,4004,4004,4004,1,0,155.292,62.78,0.66,1.469,0.814,0,784,1.819,0.995,3820,6892,5176,6898,7285,3983,4004,1011.811,65,63,4,12.945,1,1370,197.556,9,221.572,42.166,0.888888889,1.838,0.768,0.001,660,3.022,1,1777,4252,3418,4336,5374,1778,1778,449.301,0.633,1.97,44.40562516,5.385,1778,2808
Healthy,1,0,0,0,67,54,3,0,2208,2208,2208,1,0,172.233,46.862,0.594,1.735,0.819,0.377,672,2.377,0.998,2175,4604,3883,4634,5249,2204,2208,557.962,60,49,2,12.524,1,190,35.231,13,212.825,21.401,0.923076923,2.887,0.957,0.627,272,4.624,1,458,1382,1216,1418,2118,458,458,115.737,0.354,3.483,20.743,9.434,458,1295
